date,item,value,mean,bias,Q60,Q120,Q200
2022-12-09,inflow,39256.533,38737.670,1.339,91.407,71.373,69.815
2022-12-12,purchase,17073.403,16895.838,1.051,76.479,70.652,73.382
2022-12-12,inflow,39241.839,38785.686,1.176,83.514,65.209,63.786
2022-12-13,inflow,39259.956,38830.855,1.105,80.081,62.529,61.164
2022-12-13,purchase,17063.937,16911.847,0.899,73.070,67.503,70.526
2022-12-14,inflow,39306.301,38876.135,1.107,80.151,67.975,61.218
2022-12-14,purchase,17080.454,16927.905,0.901,73.112,72.205,70.561
2022-12-15,inflow,39380.425,38924.163,1.172,83.325,70.666,63.642
2022-12-15,purchase,17129.813,16947.134,1.078,77.086,76.130,73.891
2022-12-16,inflow,39463.278,38975.507,1.251,87.157,73.916,66.569
2022-12-16,purchase,17173.429,16968.686,1.207,79.979,78.986,76.314
2022-12-19,purchase,17158.514,16986.765,1.011,75.583,74.645,72.631
2022-12-19,inflow,39481.995,39023.744,1.174,83.427,70.753,63.720
2022-12-20,inflow,39519.333,39070.943,1.148,82.139,69.660,62.736
2022-12-20,purchase,17170.074,17004.223,0.975,74.780,73.852,71.958
2022-12-21,inflow,39564.851,39117.982,1.142,81.884,69.444,62.541
2022-12-21,purchase,17188.813,17021.803,0.981,74.910,73.981,72.068
2022-12-22,purchase,17216.959,17040.389,1.036,76.148,75.202,73.104
2022-12-22,inflow,39601.735,39164.054,1.118,80.685,68.428,61.626
2022-12-28,inflow,39664.440,39211.709,1.155,82.474,74.571,62.992
2022-12-28,purchase,17256.142,17060.937,1.144,78.575,78.575,75.138
2022-12-29,purchase,17245.043,17078.471,0.975,74.780,74.780,71.958
2022-12-29,inflow,39679.036,39256.217,1.077,78.729,71.184,60.132
2022-12-30,inflow,39696.842,39298.181,1.014,75.703,72.720,57.820
2022-12-30,purchase,17245.975,17094.424,0.887,72.783,72.783,70.285
2023-01-03,purchase,17239.524,17108.243,0.767,70.104,70.104,68.040
2023-01-03,inflow,39709.236,39337.329,0.945,72.367,72.367,55.272
2023-01-04,inflow,39750.183,39376.649,0.949,72.521,72.521,55.390
2023-01-04,purchase,17257.967,17122.502,0.791,70.639,70.639,68.488
2023-01-05,purchase,17385.500,17147.550,1.388,84.049,84.049,79.725
2023-01-05,inflow,39905.339,39427.000,1.213,85.309,85.309,65.157
2023-01-06,inflow,39990.699,39480.686,1.292,89.106,89.106,68.057
2023-01-06,purchase,17446.162,17175.989,1.573,88.216,88.216,83.216
2023-01-09,inflow,40087.153,39538.445,1.388,93.744,93.744,71.600
2023-01-09,purchase,17523.165,17209.053,1.825,93.888,93.888,87.968
2023-01-10,inflow,40166.295,39598.240,1.435,96.004,96.004,73.326
2023-01-10,purchase,17581.178,17244.494,1.952,96.746,96.746,90.363
2023-01-11,inflow,40265.300,39661.769,1.522,100.000,100.000,76.542
2023-01-11,purchase,17657.320,17283.811,2.161,100.000,100.000,94.293
2023-01-12,inflow,40379.596,39730.134,1.635,100.000,100.000,80.713
2023-01-12,purchase,17752.768,17328.473,2.449,100.000,100.000,99.709
2023-01-13,purchase,17886.129,17381.583,2.903,100.000,100.000,100.000
2023-01-13,inflow,40547.513,39807.979,1.858,100.000,100.000,88.946
2023-01-16,inflow,40726.343,39895.443,2.083,100.000,100.000,97.249
2023-01-16,purchase,18044.556,17444.723,3.438,100.000,100.000,100.000
2023-01-17,purchase,18137.435,17510.696,3.579,100.000,100.000,100.000
2023-01-17,inflow,40840.118,39985.412,2.138,100.000,100.000,99.274
2023-01-18,purchase,18184.789,17574.895,3.470,98.163,98.163,98.304
2023-01-18,inflow,40907.249,40073.206,2.081,97.909,97.909,97.197
2023-01-19,purchase,18278.722,17641.927,3.610,100.000,100.000,100.000
2023-01-19,inflow,41022.753,40163.639,2.139,100.000,100.000,99.329
2023-01-20,inflow,41135.239,40256.172,2.184,100.000,100.000,100.000
2023-01-20,purchase,18371.287,17711.389,3.726,100.000,100.000,100.000
2023-01-30,purchase,18557.430,17791.965,4.302,100.000,100.000,100.000
2023-01-30,inflow,41344.089,40359.783,2.439,100.000,100.000,100.000
2023-01-31,inflow,41474.274,40465.925,2.492,100.000,100.000,100.000
2023-01-31,purchase,18658.872,17874.527,4.388,100.000,100.000,100.000
2023-02-01,purchase,18728.609,17955.868,4.304,98.622,98.746,98.746
2023-02-01,inflow,41568.275,40570.911,2.458,98.811,98.899,98.899
2023-02-02,purchase,18755.544,18032.028,4.012,93.874,94.425,94.425
2023-02-02,inflow,41613.337,40670.190,2.319,93.870,94.322,94.322
2023-02-03,purchase,18713.081,18096.890,3.405,83.712,85.412,85.412
2023-02-03,inflow,41592.932,40758.070,2.048,84.269,85.430,85.430
2023-02-06,purchase,18707.647,18155.058,3.044,77.727,80.051,80.051
2023-02-06,inflow,41605.917,40838.817,1.878,78.240,79.845,79.845
2023-02-07,inflow,41589.675,40910.327,1.661,70.515,72.691,72.691
2023-02-07,purchase,18669.038,18204.008,2.555,69.622,72.792,72.792
2023-02-08,purchase,18655.149,18246.974,2.237,61.393,68.079,68.079
2023-02-08,inflow,41595.125,40975.546,1.512,62.550,67.812,67.812
2023-02-09,inflow,41739.661,41048.319,1.684,69.130,73.467,73.467
2023-02-09,purchase,18776.154,18297.372,2.617,68.208,73.714,73.714
2023-02-10,purchase,18742.412,18339.757,2.196,60.650,67.465,67.465
2023-02-10,inflow,41726.054,41112.865,1.491,61.763,67.135,67.135
2023-02-13,inflow,41756.303,41174.145,1.414,58.300,64.587,64.587
2023-02-13,purchase,18749.334,18378.764,2.016,56.862,64.805,64.805
2023-02-14,inflow,41785.336,41232.354,1.341,55.013,62.196,62.196
2023-02-14,purchase,18755.322,18414.627,1.850,53.306,62.339,62.339
2023-02-15,inflow,41785.792,41285.062,1.213,40.447,57.982,57.982
2023-02-15,purchase,18736.687,18445.299,1.580,37.966,58.327,58.327
2023-02-16,inflow,41876.783,41341.416,1.295,30.659,60.680,60.680
2023-02-16,purchase,18804.630,18479.521,1.759,27.396,60.991,60.991
2023-02-17,purchase,18824.924,18512.417,1.688,25.430,59.935,59.935
2023-02-17,inflow,41920.724,41396.589,1.266,24.222,59.732,59.732
2023-02-20,purchase,18884.957,18547.897,1.817,28.997,61.851,61.851
2023-02-20,inflow,42004.562,41454.491,1.327,27.981,61.730,61.730
2023-02-21,purchase,18903.497,18581.763,1.731,26.627,60.578,60.578
2023-02-21,inflow,42045.871,41510.813,1.289,25.633,60.482,60.482
2023-02-22,purchase,18856.155,18607.896,1.334,15.654,54.683,54.683
2023-02-22,inflow,42020.947,41559.397,1.111,14.605,54.622,54.622
2023-02-23,inflow,42020.802,41603.340,1.003,7.981,51.102,51.102
2023-02-23,purchase,18834.652,18629.492,1.101,9.222,51.227,51.227
2023-02-24,inflow,41991.588,41640.316,0.844,0.000,45.851,45.851
2023-02-24,purchase,18783.681,18644.176,0.748,0.000,45.988,45.988
2023-02-27,inflow,41994.232,41674.023,0.768,0.000,43.379,43.379
2023-02-27,purchase,18764.493,18655.635,0.584,0.000,43.544,43.544
2023-02-28,inflow,42023.580,41707.314,0.758,0.000,43.049,43.049
2023-02-28,purchase,18751.452,18664.760,0.464,0.000,41.777,41.777
2023-03-01,inflow,42112.284,41745.882,0.878,6.887,46.971,46.971
2023-03-01,purchase,18821.555,18679.693,0.759,7.518,46.154,46.154
2023-03-02,inflow,42137.411,41783.171,0.848,5.163,45.989,45.989
2023-03-02,purchase,18829.210,18693.933,0.724,6.606,45.623,45.623
2023-03-03,inflow,42176.344,41820.616,0.851,5.325,46.081,46.081
2023-03-03,purchase,18849.874,18708.785,0.754,7.383,46.076,46.076
2023-03-06,inflow,42198.770,41856.631,0.817,3.410,44.990,44.990
2023-03-06,purchase,18850.632,18722.294,0.685,5.633,45.057,45.057
2023-03-07,inflow,42214.166,41890.682,0.772,0.802,43.506,43.506
2023-03-07,purchase,18848.754,18734.338,0.611,3.728,43.948,43.948
2023-03-08,inflow,42222.012,41922.237,0.715,0.000,41.629,41.629
2023-03-08,purchase,18838.611,18744.268,0.503,0.990,42.354,42.354
2023-03-09,purchase,18796.851,18749.276,0.254,0.000,38.650,38.650
2023-03-09,inflow,42198.579,41948.555,0.596,0.000,37.717,37.717
2023-03-10,inflow,42166.374,41969.300,0.470,0.000,33.563,33.563
2023-03-10,purchase,18743.892,18748.763,-0.026,0.000,34.499,34.499
2023-03-13,inflow,42214.601,41992.662,0.529,2.915,35.500,35.500
2023-03-13,purchase,18771.594,18750.938,0.110,3.084,36.520,36.520
2023-03-14,inflow,42240.060,42016.224,0.533,3.124,35.638,35.638
2023-03-14,purchase,18779.141,18753.624,0.136,3.671,36.904,36.904
2023-03-15,inflow,42291.616,42042.451,0.593,6.086,37.607,37.607
2023-03-15,purchase,18812.003,18759.184,0.282,6.967,39.063,39.063
2023-03-16,purchase,18819.876,18764.964,0.293,7.218,39.227,39.227
2023-03-16,inflow,42314.142,42068.327,0.584,5.675,37.333,37.333
2023-03-17,inflow,42427.490,42102.533,0.772,14.946,43.493,43.493
2023-03-17,purchase,18891.702,18777.034,0.611,14.424,43.947,43.947
2023-03-20,inflow,42466.363,42137.183,0.781,15.411,43.801,43.801
2023-03-20,purchase,18907.727,18789.481,0.629,14.846,44.223,44.223
2023-03-21,inflow,42527.140,42174.322,0.837,18.148,45.620,45.620
2023-03-21,purchase,18950.678,18804.833,0.776,18.159,46.394,46.394
2023-03-22,inflow,42549.336,42210.038,0.804,16.529,44.545,44.545
2023-03-22,purchase,18955.464,18819.179,0.724,16.995,45.631,45.631
2023-03-23,purchase,19003.547,18836.738,0.886,20.651,48.026,48.026
2023-03-23,inflow,42615.109,42248.616,0.867,19.676,46.635,46.635
2023-03-24,inflow,42633.479,42285.270,0.823,17.501,45.190,45.190
2023-03-24,purchase,19001.205,18852.401,0.789,18.470,46.598,46.598
2023-03-27,purchase,18994.264,18865.912,0.680,16.002,44.981,44.981
2023-03-27,inflow,42647.001,42319.720,0.773,15.022,43.543,43.543
2023-03-28,inflow,42674.411,42353.500,0.758,14.248,43.029,43.029
2023-03-28,purchase,18997.809,18878.474,0.632,14.909,44.265,44.265
2023-03-29,inflow,42739.379,42390.251,0.824,17.507,45.194,45.194
2023-03-29,purchase,19041.038,18893.956,0.778,18.225,46.437,46.437
2023-03-30,purchase,19089.109,18912.542,0.934,21.739,48.739,48.739
2023-03-30,inflow,42810.808,42430.304,0.897,21.125,47.598,47.598
2023-03-31,inflow,42854.372,42470.691,0.903,21.453,47.816,47.816
2023-03-31,purchase,19105.853,18930.953,0.924,21.519,48.595,48.595
2023-04-03,inflow,42884.965,42510.146,0.882,20.380,47.103,47.103
2023-04-03,purchase,19111.639,18948.161,0.863,20.135,47.688,47.688
2023-04-04,purchase,19075.131,18960.253,0.606,14.315,43.876,43.876
2023-04-04,inflow,42860.296,42543.493,0.745,13.603,42.600,42.600
2023-04-11,inflow,42908.699,42578.275,0.776,15.155,43.631,43.631
2023-04-11,purchase,19101.395,18973.695,0.673,15.836,44.872,44.872
2023-04-12,purchase,19059.314,18981.850,0.408,9.834,40.941,40.941
2023-04-12,inflow,42886.965,42607.674,0.655,9.194,39.671,39.671
2023-04-13,inflow,42909.995,42636.466,0.642,8.504,39.213,39.213
2023-04-13,purchase,19058.446,18989.144,0.365,8.857,40.300,40.300
2023-04-14,purchase,19122.688,19001.863,0.636,14.994,44.321,44.321
2023-04-14,inflow,42997.656,42670.865,0.766,14.650,43.296,43.296
2023-04-17,inflow,43041.047,42706.121,0.784,15.561,43.901,43.901
2023-04-17,purchase,19141.869,19015.197,0.666,15.680,44.770,44.770
2023-04-18,inflow,43077.391,42741.480,0.786,15.643,43.956,43.956
2023-04-18,purchase,19164.514,19029.417,0.710,16.672,45.420,45.420
2023-04-19,purchase,19155.356,19041.412,0.598,14.145,43.765,43.765
2023-04-19,inflow,43083.528,42774.056,0.724,12.557,41.906,41.906
2023-04-20,purchase,19202.265,19056.731,0.764,17.890,46.217,46.217
2023-04-20,inflow,43148.976,42809.762,0.792,15.963,44.168,44.168
2023-04-21,purchase,19126.072,19063.335,0.329,8.044,39.768,39.768
2023-04-21,inflow,43087.986,42836.260,0.588,5.839,37.442,37.442
2023-04-24,purchase,19087.795,19065.664,0.116,3.218,36.607,36.607
2023-04-24,inflow,43069.887,42858.510,0.493,1.168,34.339,34.339
2023-04-25,purchase,19038.623,19063.089,-0.128,0.000,32.980,32.980
2023-04-25,inflow,43037.321,42875.540,0.377,0.000,30.533,30.533
2023-04-26,inflow,43063.848,42893.474,0.397,0.940,31.186,31.186
2023-04-26,purchase,19046.136,19061.474,-0.080,1.060,33.691,33.691
2023-04-27,inflow,43082.177,42911.446,0.398,0.971,27.558,31.208
2023-04-27,purchase,19044.471,19059.855,-0.081,1.055,29.794,33.687
2023-04-28,inflow,43125.517,42931.833,0.451,3.491,27.616,32.958
2023-04-28,purchase,19060.325,19059.900,0.002,2.891,28.476,34.918
2023-05-04,purchase,19045.935,19058.570,-0.066,1.400,27.358,33.901
2023-05-04,inflow,43140.022,42951.661,0.439,2.942,27.169,32.544
2023-05-05,inflow,43167.975,42972.262,0.455,4.023,27.768,33.099
2023-05-05,purchase,19052.268,19057.970,-0.030,2.377,27.951,34.441
2023-05-08,inflow,43208.290,42994.741,0.497,7.143,29.231,34.454
2023-05-08,purchase,19072.762,19059.378,0.070,5.620,29.585,35.927
2023-05-09,inflow,43240.995,43018.194,0.518,9.367,29.985,35.152
2023-05-09,purchase,19082.596,19061.590,0.110,7.520,29.124,36.520
2023-05-10,inflow,43319.231,43046.864,0.633,19.542,34.057,38.923
2023-05-10,purchase,19138.310,19068.896,0.364,17.936,33.330,40.287
2023-05-11,purchase,19138.604,19075.535,0.331,16.720,32.776,39.791
2023-05-11,inflow,43338.580,43074.647,0.613,18.013,33.348,38.266
2023-05-12,purchase,19151.864,19082.805,0.362,17.859,27.741,40.255
2023-05-12,inflow,43369.990,43102.774,0.620,18.565,28.450,38.503
2023-05-15,inflow,43432.343,43134.162,0.691,28.179,31.177,40.847
2023-05-15,purchase,19192.712,19093.272,0.521,27.934,30.593,42.613
2023-05-16,inflow,43417.507,43161.147,0.594,20.899,27.457,37.650
2023-05-16,purchase,19158.704,19099.504,0.310,20.437,26.809,39.484
2023-05-17,inflow,43455.807,43189.210,0.617,24.896,27.483,38.416
2023-05-17,purchase,19175.570,19106.748,0.360,24.693,26.740,40.230
2023-05-18,inflow,43458.635,43214.870,0.564,19.666,24.635,36.668
2023-05-18,purchase,19157.211,19111.554,0.239,18.876,23.661,38.430
2023-05-19,purchase,19134.955,19113.783,0.111,12.290,5.517,36.529
2023-05-19,inflow,43456.647,43237.896,0.506,13.542,7.530,34.757
2023-05-22,purchase,19176.274,19119.734,0.296,21.796,9.389,39.273
2023-05-22,inflow,43517.461,43264.521,0.585,21.831,9.804,37.343
2023-05-23,inflow,43449.251,43282.115,0.386,0.930,0.417,30.823
2023-05-23,purchase,19096.513,19117.523,-0.110,0.948,0.408,33.254
2023-05-24,purchase,19051.690,19111.253,-0.312,0.000,0.000,30.260
2023-05-24,inflow,43423.870,43295.615,0.296,0.000,0.000,27.868
2023-05-25,inflow,43340.768,43299.915,0.094,0.000,0.000,21.236
2023-05-25,purchase,18956.075,19096.474,-0.735,0.000,0.000,23.975
2023-05-29,inflow,43375.535,43307.117,0.158,7.000,2.654,23.327
2023-05-29,purchase,18970.443,19084.471,-0.597,7.499,2.688,26.019
2023-05-30,inflow,43408.120,43316.737,0.211,14.414,4.864,25.067
2023-05-30,purchase,18976.938,19074.230,-0.510,13.491,4.395,27.316
2023-05-31,inflow,43438.926,43328.374,0.255,19.875,6.707,26.519
2023-05-31,purchase,18938.957,19061.347,-0.642,5.581,1.818,25.357
2023-06-01,inflow,43444.550,43339.438,0.243,18.316,6.181,26.104
2023-06-01,purchase,18920.942,19047.975,-0.667,4.093,1.333,24.988
2023-06-02,purchase,19006.286,19044.004,-0.198,32.188,10.485,31.946
2023-06-02,inflow,43547.571,43359.260,0.434,42.019,14.180,32.405
2023-06-05,purchase,18994.137,19039.255,-0.237,29.856,9.725,31.368
2023-06-05,inflow,43556.897,43378.083,0.412,39.290,13.259,31.679
2023-06-06,purchase,18983.363,19033.932,-0.266,28.136,9.165,30.942
2023-06-06,inflow,43567.042,43396.079,0.394,37.032,12.497,31.079
2023-06-07,inflow,43612.671,43416.707,0.451,44.127,14.891,32.965
2023-06-07,purchase,19008.473,19031.507,-0.121,36.803,11.988,33.089
2023-06-08,inflow,43662.022,43440.070,0.511,51.491,17.376,34.922
2023-06-08,purchase,19037.988,19032.125,0.031,45.902,14.952,35.342
2023-06-09,purchase,19023.579,19031.311,-0.041,41.621,13.557,34.282
2023-06-09,inflow,43743.899,43469.006,0.632,66.502,22.442,38.912
2023-06-12,inflow,43737.613,43494.588,0.559,57.400,19.370,36.493
2023-06-12,purchase,18994.283,19027.784,-0.176,33.506,10.914,32.272
2023-06-13,inflow,43756.929,43519.573,0.545,55.751,18.813,36.054
2023-06-13,purchase,18991.968,19024.373,-0.170,33.849,11.026,32.357
2023-06-14,purchase,18970.024,19019.197,-0.259,28.563,9.304,31.048
2023-06-14,inflow,43757.791,43542.260,0.495,49.520,16.711,34.398
2023-06-15,inflow,43880.115,43574.437,0.702,75.046,25.325,41.183
2023-06-15,purchase,19062.033,19023.277,0.204,56.264,18.327,37.908
2023-06-16,inflow,44024.293,43617.280,0.933,100.000,34.986,48.793
2023-06-16,purchase,19167.488,19037.011,0.685,85.127,27.728,45.055
2023-06-19,inflow,44031.711,43656.750,0.859,91.147,31.889,46.353
2023-06-19,purchase,19153.023,19048.060,0.551,77.076,25.106,43.062
2023-06-20,purchase,19170.442,19059.715,0.581,78.868,25.690,43.506
2023-06-20,inflow,44075.760,43696.656,0.868,92.184,32.252,46.639
2023-06-21,purchase,19164.030,19069.650,0.495,73.713,24.011,42.229
2023-06-21,inflow,44093.241,43734.426,0.820,86.564,30.285,45.090
2023-06-26,purchase,19185.202,19080.655,0.548,76.889,25.045,43.016
2023-06-26,inflow,44140.206,43773.071,0.839,88.743,31.048,45.691
2023-06-27,inflow,44134.323,43807.476,0.746,77.700,27.185,42.648
2023-06-27,purchase,19159.241,19088.139,0.372,66.377,21.621,40.412
2023-06-28,purchase,19118.525,19091.033,0.144,52.685,17.161,37.022
2023-06-28,inflow,44116.490,43836.906,0.638,64.787,22.667,39.089
2023-06-29,purchase,19042.464,19086.408,-0.230,30.260,9.857,31.468
2023-06-29,inflow,44066.401,43858.763,0.473,45.193,15.811,33.690
2023-06-30,purchase,19079.217,19085.723,-0.034,42.013,13.685,34.379
2023-06-30,inflow,44127.847,43884.390,0.555,54.891,19.204,36.362
2023-07-03,purchase,19106.070,19087.661,0.096,49.836,16.233,36.316
2023-07-03,inflow,44173.441,43911.919,0.596,59.754,20.906,37.702
2023-07-04,inflow,44178.882,43937.344,0.550,54.290,18.994,36.197
2023-07-04,purchase,19086.575,19087.557,-0.005,43.748,14.250,34.809
2023-07-05,inflow,44163.494,43958.882,0.465,44.244,15.479,33.428
2023-07-05,purchase,19046.225,19083.621,-0.196,32.314,10.526,31.977
2023-07-06,purchase,19032.786,19078.779,-0.241,29.784,9.645,31.308
2023-07-06,inflow,44171.647,43979.145,0.438,40.935,14.322,32.517
2023-07-07,purchase,18987.613,19070.097,-0.433,18.942,5.908,28.466
2023-07-07,inflow,44151.835,43995.592,0.355,31.090,10.877,29.804
2023-07-10,purchase,18999.916,19063.413,-0.333,26.828,7.849,29.942
2023-07-10,inflow,44187.942,44013.911,0.395,35.891,12.557,31.126
2023-07-11,inflow,44247.743,44036.181,0.480,46.028,16.103,33.920
2023-07-11,purchase,19034.807,19060.689,-0.136,39.991,11.700,32.870
2023-07-12,purchase,19039.753,19058.695,-0.099,42.419,12.411,33.410
2023-07-12,inflow,44277.620,44059.175,0.496,47.860,16.745,34.425
2023-07-13,purchase,19175.599,19069.829,0.555,86.054,25.177,43.115
2023-07-13,inflow,44440.470,44095.489,0.782,82.023,28.697,43.839
2023-07-14,inflow,44494.298,44133.471,0.818,86.223,30.166,44.996
2023-07-14,purchase,19186.051,19080.897,0.551,85.817,25.107,43.063
2023-07-17,inflow,44494.298,44167.835,0.739,76.871,26.894,42.419
2023-07-18,inflow,44431.257,44192.923,0.539,53.047,18.559,35.854
2023-07-18,purchase,19098.399,19082.564,0.083,54.586,15.970,36.116
2023-07-19,purchase,19049.084,19079.376,-0.159,38.458,11.252,32.529
2023-07-19,inflow,44405.800,44213.197,0.436,40.686,14.235,32.448
2023-07-20,inflow,44430.113,44233.856,0.444,41.647,14.571,32.713
2023-07-20,purchase,19052.551,19076.821,-0.127,40.562,11.867,32.997
2023-07-21,purchase,19110.802,19080.057,0.161,59.800,17.496,37.276
2023-07-21,inflow,44517.415,44260.861,0.580,57.856,20.242,37.179
2023-07-24,purchase,19059.376,19078.088,-0.098,44.850,12.436,33.429
2023-07-24,inflow,44488.445,44282.536,0.465,44.187,15.460,33.413
2023-07-25,inflow,44698.261,44322.129,0.849,89.925,31.461,46.016
2023-07-25,purchase,19249.210,19094.385,0.811,100.000,30.177,46.917
2023-07-26,inflow,44727.921,44360.776,0.828,87.421,30.586,45.326
2023-07-26,purchase,19254.361,19109.621,0.757,96.545,29.134,46.124
2023-07-27,purchase,19291.832,19126.974,0.862,100.000,31.174,47.675
2023-07-27,inflow,44790.005,44401.655,0.875,93.024,32.546,46.870
2023-07-28,inflow,44976.119,44456.366,1.169,100.000,44.829,56.545
2023-07-28,purchase,19455.862,19158.297,1.553,100.000,44.667,57.933
2023-07-31,inflow,45098.295,44517.502,1.305,100.000,50.481,60.997
2023-07-31,purchase,19549.330,19195.538,1.843,100.000,50.325,62.235
2023-08-01,inflow,45173.959,44580.021,1.332,100.000,52.367,61.906
2023-08-01,purchase,19597.873,19233.856,1.893,100.000,51.291,62.969
2023-08-02,inflow,45149.355,44634.244,1.154,85.603,47.635,56.051
2023-08-02,purchase,19547.681,19263.744,1.474,84.069,43.843,56.757
2023-08-03,purchase,19553.114,19291.303,1.357,79.624,44.072,55.024
2023-08-03,inflow,45181.968,44686.408,1.109,81.960,51.926,54.569
2023-08-04,purchase,19580.535,19318.849,1.355,79.526,50.476,54.985
2023-08-04,inflow,45236.807,44738.827,1.113,82.292,57.104,54.704
2023-08-07,purchase,19555.558,19341.393,1.107,70.116,48.757,51.316
2023-08-07,inflow,45241.469,44786.698,1.015,74.403,57.934,51.496
2023-08-08,inflow,45199.307,44825.994,0.833,59.652,46.448,45.496
2023-08-08,purchase,19487.413,19355.299,0.683,53.953,42.298,45.014
2023-08-09,purchase,19474.094,19366.613,0.555,49.098,38.492,43.120
2023-08-09,inflow,45213.143,44862.865,0.781,55.449,43.175,43.787
